# Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
40.046639,-30.493710,794.585888,2345.905093,0.184805,17.047221,-128.917396,0.051470,-0.968691,-0.242871,0.002005,-0.043047,-0.009051,0.000000
40.100119,-30.483779,795.497477,2338.999834,0.186795,17.042847,-129.319741,0.050205,-0.968754,-0.242887,0.001966,-0.048783,-0.010878,0.000000
40.153599,-30.473713,796.408713,2332.073068,0.189817,17.034000,-129.721729,0.048845,-0.968819,-0.242904,0.001935,-0.049661,-0.011391,0.000000
40.207079,-30.463458,797.319353,2325.124813,0.193861,17.020610,-130.123339,0.047527,-0.968880,-0.242921,0.001910,-0.045785,-0.010589,0.000000
40.260559,-30.452962,798.229164,2318.155091,0.198807,17.003089,-130.524503,0.046373,-0.968932,-0.242935,0.001887,-0.037764,-0.008615,0.000000
40.328476,-30.439218,799.383065,2309.273042,0.206053,16.976229,-131.033159,0.045304,-0.968980,-0.242948,0.001858,-0.023254,-0.004835,0.000000
40.381904,-30.428046,800.289458,2302.261491,0.212156,16.952958,-131.432534,0.044851,-0.969000,-0.242953,0.001829,-0.010132,-0.001310,0.000000
40.435332,-30.416547,801.194590,2295.228624,0.218270,16.929283,-131.831095,0.044763,-0.969004,-0.242952,0.001793,0.002876,0.002263,0.000000
40.488761,-30.404727,802.098478,2288.174487,0.224091,16.906552,-132.228726,0.045017,-0.968994,-0.242947,0.001749,0.014359,0.005492,0.000000
40.542189,-30.392611,803.001202,2281.099133,0.229358,16.885953,-132.625322,0.045554,-0.968971,-0.242938,0.001695,0.023122,0.008035,0.000000
40.595617,-30.380232,803.902905,2274.002619,0.233882,16.868393,-133.020794,0.046286,-0.968939,-0.242926,0.001633,0.028313,0.009640,0.000000
40.649045,-30.367633,804.803763,2266.885006,0.237563,16.854397,-133.415083,0.047109,-0.968903,-0.242912,0.001564,0.029510,0.010167,0.000000
40.702474,-30.354861,805.703972,2259.746360,0.240401,16.844064,-133.808165,0.047910,-0.968868,-0.242898,0.001491,0.026759,0.009606,0.000000
40.755902,-30.341958,806.603721,2252.586744,0.242493,16.837064,-134.200059,0.048587,-0.968837,-0.242886,0.001415,0.020553,0.008068,0.000000
40.809330,-30.328960,807.503171,2245.406220,0.244015,16.832694,-134.590825,0.049054,-0.968816,-0.242876,0.001341,0.011763,0.005774,0.000000
40.862759,-30.315890,808.402436,2238.204846,0.245205,16.829972,-134.980561,0.049256,-0.968807,-0.242870,0.001270,0.001522,0.003022,0.000000
40.916187,-30.302760,809.301575,2230.982675,0.246327,16.827758,-135.369385,0.049169,-0.968812,-0.242868,0.001205,-0.008915,0.000152,0.000000
40.969615,-30.289565,810.200583,2223.739751,0.247644,16.824893,-135.757418,0.048805,-0.968830,-0.242870,0.001147,-0.018316,-0.002496,0.000000
41.023043,-30.276290,811.099398,2216.476113,0.249386,16.820334,-136.144768,0.048207,-0.968859,-0.242875,0.001096,-0.025620,-0.004620,0.000000
41.076472,-30.262907,811.997904,2209.191797,0.251723,16.813272,-136.531510,0.047444,-0.968895,-0.242883,0.001053,-0.030057,-0.005995,0.000000
41.129900,-30.249380,812.895955,2201.886833,0.254748,16.803225,-136.917683,0.046602,-0.968934,-0.242892,0.001016,-0.031228,-0.006490,0.000000
41.183328,-30.235673,813.793385,2194.561252,0.258468,16.790080,-137.303285,0.045773,-0.968971,-0.242901,0.000983,-0.029142,-0.006089,0.000000
41.236757,-30.221750,814.690035,2187.215084,0.262805,16.774095,-137.688277,0.045041,-0.969003,-0.242908,0.000952,-0.024198,-0.004880,0.000000
41.290185,-30.207582,815.585767,2179.848364,0.267612,16.755858,-138.072597,0.044477,-0.969028,-0.242913,0.000921,-0.017128,-0.003049,0.000000
41.349998,-30.191406,816.587329,2171.576995,0.273303,16.733797,-138.501945,0.044100,-0.969045,-0.242916,0.000883,-0.007876,-0.000574,0.000000
41.409811,-30.174887,817.587551,2163.279976,0.279015,16.711311,-138.930225,0.044013,-0.969049,-0.242915,0.000839,0.001346,0.001959,0.000000
41.458625,-30.161157,818.402864,2156.489682,0.283480,16.693594,-139.278879,0.044142,-0.969044,-0.242912,0.000798,0.007852,0.003792,0.000000
41.507439,-30.147216,819.217342,2149.682390,0.287617,16.677133,-139.626684,0.044417,-0.969033,-0.242907,0.000753,0.012751,0.005218,0.000000
41.556254,-30.133084,820.031057,2142.858142,0.291329,16.662396,-139.973598,0.044790,-0.969017,-0.242900,0.000703,0.015607,0.006105,0.000000
41.605068,-30.118782,820.844100,2136.016982,0.294569,16.649645,-140.319593,0.045208,-0.969000,-0.242893,0.000649,0.016217,0.006386,0.000000
41.653882,-30.104333,821.656571,2129.158954,0.297337,16.638919,-140.664661,0.045614,-0.968982,-0.242886,0.000594,0.014620,0.006058,0.000000
41.702697,-30.089760,822.468564,2122.284105,0.299688,16.630039,-141.008813,0.045955,-0.968968,-0.242880,0.000537,0.011087,0.005182,0.000000
41.780192,-30.066412,823.756863,2111.335457,0.302804,16.618765,-141.553376,0.046260,-0.968955,-0.242872,0.000448,0.002692,0.002972,0.000000
41.838292,-30.048757,824.722192,2103.099439,0.304925,16.611404,-141.960308,0.046248,-0.968957,-0.242869,0.000386,-0.004496,0.001012,0.000000
41.896391,-30.030978,825.687092,2094.839808,0.307132,16.603806,-142.366208,0.046024,-0.968967,-0.242869,0.000328,-0.011176,-0.000859,0.000000
41.954491,-30.013064,826.651520,2086.556623,0.309639,16.594998,-142.771169,0.045620,-0.968986,-0.242872,0.000276,-0.016347,-0.002359,0.000000
42.012590,-29.994990,827.615382,2078.249936,0.312605,16.584234,-143.175258,0.045091,-0.969010,-0.242876,0.000230,-0.019286,-0.003275,0.000000
42.070690,-29.976729,828.578551,2069.919795,0.316110,16.571098,-143.578507,0.044512,-0.969035,-0.242880,0.000188,-0.019655,-0.003498,0.000000
42.128789,-29.958249,829.540885,2061.566250,0.320143,16.555554,-143.980911,0.043960,-0.969059,-0.242885,0.000149,-0.017532,-0.003030,0.000000
42.186889,-29.939521,830.502252,2053.189351,0.324613,16.537944,-144.382433,0.043503,-0.969079,-0.242888,0.000111,-0.013389,-0.001984,0.000000
42.244989,-29.920523,831.462552,2044.789151,0.329360,16.518912,-144.783007,0.043191,-0.969093,-0.242890,0.000071,-0.007999,-0.000560,0.000000
42.303088,-29.901247,832.421723,2036.365707,0.334189,16.499289,-145.182559,0.043049,-0.969099,-0.242889,0.000029,-0.002294,0.000991,0.000000
42.361188,-29.881693,833.379758,2027.919080,0.338902,16.479948,-145.581010,0.043071,-0.969099,-0.242887,-0.000017,0.002789,0.002411,0.000000
42.419287,-29.861875,834.336698,2019.449338,0.343220,16.461711,-145.978284,0.043226,-0.969093,-0.242883,-0.000069,0.006333,0.003573,0.000000
42.477387,-29.841823,835.292626,2010.956550,0.346890,16.445193,-146.374317,0.043458,-0.969084,-0.242878,-0.000131,0.007699,0.004415,0.000000
42.535486,-29.821579,836.247652,2002.440790,0.349852,16.430647,-146.769082,0.043700,-0.969074,-0.242872,-0.000210,0.006743,0.004855,0.000000
42.593586,-29.801179,837.201887,1993.902130,0.352263,16.417929,-147.162590,0.043888,-0.969067,-0.242866,-0.000309,0.003800,0.004819,0.000000
42.651686,-29.780651,838.155428,1985.340644,0.354384,16.406580,-147.554884,0.043968,-0.969065,-0.242860,-0.000427,-0.000480,0.004315,0.000000
42.709785,-29.760003,839.108333,1976.756399,0.356476,16.395939,-147.946024,0.043914,-0.969069,-0.242855,-0.000558,-0.005296,0.003456,0.000000
42.767885,-29.739227,840.060624,1968.149461,0.358764,16.385265,-148.336076,0.043720,-0.969078,-0.242851,-0.000694,-0.009815,0.002422,0.000000
42.825984,-29.718308,841.012275,1959.519892,0.361428,16.373851,-148.725104,0.043404,-0.969093,-0.242849,-0.000830,-0.013286,0.001405,0.000000
42.884084,-29.697220,841.963228,1950.867748,0.364584,16.361137,-149.113153,0.043006,-0.969111,-0.242847,-0.000958,-0.015164,0.000573,0.000000
42.942184,-29.675934,842.913396,1942.193087,0.368258,16.346809,-149.500249,0.042576,-0.969130,-0.242846,-0.001075,-0.015210,0.000054,0.000000
43.000283,-29.654421,843.862683,1933.495964,0.372375,16.330844,-149.886386,0.042167,-0.969148,-0.242846,-0.001176,-0.013521,-0.000083,0.000000
43.058383,-29.632659,844.811000,1924.776434,0.376776,16.313497,-150.271535,0.041826,-0.969163,-0.242846,-0.001261,-0.010498,0.000164,0.000000
43.116482,-29.610638,845.758280,1916.034557,0.381259,16.295247,-150.655652,0.041586,-0.969173,-0.242845,-0.001334,-0.006749,0.000728,0.000000
43.174582,-29.588358,846.704487,1907.270395,0.385616,16.276690,-151.038682,0.041458,-0.969179,-0.242843,-0.001399,-0.002978,0.001490,0.000000
43.232681,-29.565834,847.649621,1898.484011,0.389670,16.258436,-151.420572,0.041435,-0.969180,-0.242841,-0.001462,0.000152,0.002299,0.000000
43.290781,-29.543087,848.593717,1889.675474,0.393303,16.240994,-151.801277,0.041489,-0.969179,-0.242838,-0.001528,0.002126,0.003006,0.000000
43.348881,-29.520142,849.536832,1880.844853,0.396473,16.224690,-152.180765,0.041584,-0.969176,-0.242834,-0.001602,0.002669,0.003491,0.000000
43.406980,-29.497025,850.479035,1871.992220,0.399222,16.209617,-152.559029,0.041675,-0.969173,-0.242830,-0.001688,0.001777,0.003680,0.000000
43.465080,-29.473758,851.420396,1863.117646,0.401657,16.195626,-152.936081,0.041724,-0.969171,-0.242825,-0.001785,-0.000290,0.003555,0.000000
43.523179,-29.450356,852.360968,1854.221199,0.403936,16.182372,-153.311949,0.041701,-0.969173,-0.242821,-0.001891,-0.003072,0.003160,0.000000
43.588675,-29.423816,853.420371,1844.166026,0.406529,16.167724,-153.734300,0.041573,-0.969180,-0.242817,-0.002019,-0.006362,0.002502,0.000000
43.654172,-29.397100,854.478808,1834.083237,0.409354,16.152700,-154.155259,0.041342,-0.969190,-0.242813,-0.002149,-0.009053,0.001784,0.000000
43.708727,-29.374697,855.359673,1825.663650,0.411986,16.139459,-154.504875,0.041092,-0.969201,-0.242811,-0.002254,-0.010392,0.001265,0.000000
43.763283,-29.352143,856.239793,1817.225015,0.414900,16.125328,-154.853575,0.040817,-0.969213,-0.242809,-0.002353,-0.010717,0.000906,0.000000
43.817839,-29.329423,857.119116,1808.767382,0.418066,16.110248,-155.201360,0.040545,-0.969224,-0.242808,-0.002444,-0.010029,0.000756,0.000000
43.872394,-29.306525,857.997592,1800.290799,0.421412,16.094312,-155.548220,0.040303,-0.969235,-0.242806,-0.002526,-0.008499,0.000828,0.000000
43.926950,-29.283442,858.875180,1791.795320,0.424834,16.077745,-155.894132,0.040110,-0.969243,-0.242805,-0.002601,-0.006430,0.001097,0.000000
43.981506,-29.260172,859.751853,1783.280995,0.428215,16.060863,-156.239068,0.039978,-0.969249,-0.242803,-0.002670,-0.004202,0.001505,0.000000
44.036061,-29.236722,860.627605,1774.747879,0.431446,16.044009,-156.582998,0.039905,-0.969252,-0.242801,-0.002737,-0.002204,0.001971,0.000000
44.090617,-29.213101,861.502444,1766.196028,0.434448,16.027498,-156.925895,0.039882,-0.969253,-0.242798,-0.002804,-0.000765,0.002413,0.000000
44.149173,-29.187574,862.440440,1756.996377,0.437367,16.010415,-157.292763,0.039892,-0.969253,-0.242795,-0.002881,-0.000083,0.002772,0.000000
44.207728,-29.161885,863.377458,1747.775279,0.439978,15.994123,-157.658408,0.039909,-0.969253,-0.242792,-0.002963,-0.000371,0.002949,0.000000
44.255712,-29.140725,864.144600,1740.203130,0.441932,15.981331,-157.957124,0.039909,-0.969254,-0.242789,-0.003036,-0.001246,0.002938,0.000000
44.303695,-29.119475,864.911138,1732.616667,0.443777,15.968924,-158.255030,0.039883,-0.969255,-0.242786,-0.003114,-0.002531,0.002795,0.000000
44.351678,-29.098138,865.677087,1725.015928,0.445579,15.956739,-158.552139,0.039823,-0.969258,-0.242783,-0.003195,-0.004017,0.002547,0.000000
44.399662,-29.076714,866.442453,1717.400953,0.447401,15.944586,-158.848465,0.039726,-0.969263,-0.242781,-0.003279,-0.005486,0.002235,0.000000
44.447645,-29.055201,867.207234,1709.771777,0.449297,15.932277,-159.144024,0.039596,-0.969268,-0.242778,-0.003363,-0.006732,0.001905,0.000000
44.522152,-29.021610,868.393568,1697.897409,0.452468,15.912503,-159.601460,0.039343,-0.969279,-0.242775,-0.003490,-0.007870,0.001462,0.000000
44.578853,-28.995882,869.295383,1688.837969,0.455094,15.896699,-159.948374,0.039133,-0.969288,-0.242772,-0.003582,-0.007904,0.001260,0.000000
44.635554,-28.970000,870.196284,1679.758888,0.457874,15.880213,-160.294248,0.038930,-0.969296,-0.242770,-0.003668,-0.007239,0.001213,0.000000
44.692256,-28.943957,871.096232,1670.660225,0.460740,15.863157,-160.639069,0.038754,-0.969303,-0.242768,-0.003749,-0.006053,0.001320,0.000000
44.748957,-28.917751,871.995201,1661.542040,0.463604,15.845746,-160.982821,0.038617,-0.969309,-0.242766,-0.003825,-0.004616,0.001548,0.000000
44.805658,-28.891385,872.893178,1652.404396,0.466378,15.828240,-161.325479,0.038521,-0.969313,-0.242764,-0.003898,-0.003234,0.001841,0.000000
44.862359,-28.864865,873.790165,1643.247353,0.468992,15.810893,-161.667024,0.038462,-0.969316,-0.242761,-0.003971,-0.002181,0.002135,0.000000
44.919061,-28.838203,874.686176,1634.070977,0.471406,15.793900,-162.007438,0.038428,-0.969318,-0.242759,-0.004046,-0.001644,0.002368,0.000000
44.975762,-28.811409,875.581237,1624.875330,0.473617,15.777357,-162.346714,0.038401,-0.969319,-0.242756,-0.004124,-0.001693,0.002497,0.000000
45.032463,-28.784496,876.475373,1615.660479,0.475657,15.761254,-162.684850,0.038366,-0.969321,-0.242753,-0.004206,-0.002271,0.002501,0.000000
45.089164,-28.757470,877.368606,1606.426487,0.477586,15.745478,-163.021855,0.038308,-0.969323,-0.242750,-0.004292,-0.003217,0.002387,0.000000
45.145866,-28.730337,878.260950,1597.173419,0.479473,15.729845,-163.357742,0.038221,-0.969327,-0.242747,-0.004381,-0.004302,0.002187,0.000000
45.202567,-28.703096,879.152407,1587.901336,0.481388,15.714145,-163.692527,0.038103,-0.969332,-0.242744,-0.004471,-0.005283,0.001949,0.000000
45.259268,-28.675745,880.042969,1578.610302,0.483379,15.698184,-164.026224,0.037960,-0.969338,-0.242741,-0.004561,-0.005955,0.001724,0.000000
45.315969,-28.648279,880.932615,1569.300377,0.485471,15.681824,-164.358844,0.037802,-0.969345,-0.242739,-0.004648,-0.006193,0.001558,0.000000
45.372671,-28.620691,881.821321,1559.971623,0.487655,15.665013,-164.690389,0.037643,-0.969351,-0.242736,-0.004732,-0.005971,0.001483,0.000000
45.429372,-28.592977,882.709061,1550.624101,0.489898,15.647789,-165.020855,0.037496,-0.969357,-0.242734,-0.004812,-0.005365,0.001507,0.000000
45.486073,-28.565136,883.595815,1541.257871,0.492146,15.630266,-165.350231,0.037370,-0.969362,-0.242732,-0.004888,-0.004528,0.001618,0.000000
45.552923,-28.532149,884.639998,1530.191315,0.494726,15.609440,-165.737143,0.037255,-0.969367,-0.242729,-0.004976,-0.003510,0.001816,0.000000
45.619772,-28.498994,885.682789,1519.098947,0.497149,15.588701,-166.122499,0.037171,-0.969370,-0.242726,-0.005064,-0.002751,0.002023,0.000000
45.675236,-28.471368,886.546925,1509.876312,0.499012,15.571709,-166.441026,0.037116,-0.969372,-0.242723,-0.005137,-0.002462,0.002154,0.000000
45.730700,-28.443642,887.410126,1500.636041,0.500742,15.554964,-166.758466,0.037065,-0.969375,-0.242721,-0.005213,-0.002514,0.002221,0.000000
45.786164,-28.415823,888.272405,1491.378193,0.502380,15.538418,-167.074811,0.037009,-0.969377,-0.242718,-0.005290,-0.002810,0.002211,0.000000
45.841628,-28.387914,889.133770,1482.102831,0.503998,15.521939,-167.390050,0.036942,-0.969380,-0.242715,-0.005369,-0.003180,0.002125,0.000000
45.897092,-28.359916,889.994219,1472.810015,0.505653,15.505399,-167.704173,0.036866,-0.969383,-0.242713,-0.005447,-0.003486,0.001982,0.000000
45.952556,-28.331824,890.853748,1463.499807,0.507352,15.488723,-168.017184,0.036782,-0.969386,-0.242710,-0.005522,-0.003670,0.001813,0.000000
46.008019,-28.303636,891.712346,1454.172269,0.509072,15.471883,-168.329087,0.036694,-0.969390,-0.242708,-0.005594,-0.003720,0.001659,0.000000
46.063483,-28.275353,892.570004,1444.827463,0.510782,15.454867,-168.639884,0.036606,-0.969393,-0.242706,-0.005661,-0.003644,0.001550,0.000000
46.118947,-28.246976,893.426714,1435.465449,0.512462,15.437674,-168.949574,0.036521,-0.969397,-0.242704,-0.005726,-0.003454,0.001505,0.000000
46.187756,-28.211644,894.488228,1423.826993,0.514473,15.416133,-169.332234,0.036423,-0.969400,-0.242701,-0.005804,-0.003120,0.001545,0.000000
46.256566,-28.176177,895.548254,1412.162266,0.516381,15.394436,-169.713174,0.036338,-0.969404,-0.242699,-0.005882,-0.002773,0.001668,0.000000
46.325375,-28.140583,896.606785,1400.471386,0.518173,15.372692,-170.092382,0.036264,-0.969407,-0.242696,-0.005962,-0.002521,0.001824,0.000000
46.394184,-28.104869,897.663820,1388.754473,0.519859,15.350987,-170.469851,0.036198,-0.969409,-0.242693,-0.006046,-0.002437,0.001958,0.000000
46.462993,-28.069042,898.719364,1377.011646,0.521464,15.329361,-170.845577,0.036133,-0.969412,-0.242690,-0.006133,-0.002533,0.002026,0.000000
46.531802,-28.033106,899.773422,1365.243027,0.523025,15.307793,-171.219560,0.036062,-0.969415,-0.242687,-0.006223,-0.002760,0.002008,0.000000
46.600611,-27.997064,900.825996,1353.448733,0.524573,15.286209,-171.591804,0.035982,-0.969418,-0.242684,-0.006313,-0.003024,0.001915,0.000000
46.669421,-27.960915,901.877081,1341.628885,0.526126,15.264517,-171.962316,0.035893,-0.969422,-0.242681,-0.006401,-0.003224,0.001783,0.000000
46.747020,-27.920021,903.060645,1328.268534,0.527877,15.239825,-172.378088,0.035786,-0.969426,-0.242678,-0.006496,-0.003289,0.001646,0.000000
46.824620,-27.878991,904.242282,1314.876004,0.529597,15.214840,-172.791664,0.035680,-0.969430,-0.242675,-0.006587,-0.003160,0.001575,0.000000
46.902219,-27.837830,905.421969,1301.451466,0.531241,15.189584,-173.203040,0.035580,-0.969434,-0.242672,-0.006675,-0.002896,0.001595,0.000000
46.979819,-27.796546,906.599689,1287.995091,0.532770,15.164145,-173.612206,0.035491,-0.969437,-0.242669,-0.006762,-0.002608,0.001692,0.000000
47.057419,-27.755148,907.775432,1274.507052,0.534167,15.138638,-174.019151,0.035414,-0.969440,-0.242666,-0.006852,-0.002417,0.001818,0.000000
47.135018,-27.713646,908.949195,1260.987519,0.535442,15.113158,-174.423867,0.035342,-0.969443,-0.242662,-0.006944,-0.002398,0.001912,0.000000
47.212618,-27.672049,910.120982,1247.436668,0.536631,15.087730,-174.826350,0.035268,-0.969446,-0.242659,-0.007040,-0.002547,0.001928,0.000000
47.290217,-27.630362,911.290796,1233.854671,0.537777,15.062297,-175.226604,0.035186,-0.969449,-0.242656,-0.007137,-0.002775,0.001861,0.000000
47.367817,-27.588587,912.458633,1220.241700,0.538906,15.036750,-175.624636,0.035095,-0.969452,-0.242653,-0.007232,-0.002961,0.001744,0.000000
47.445417,-27.546725,913.624480,1206.597928,0.540019,15.010985,-176.020453,0.034999,-0.969456,-0.242649,-0.007324,-0.003008,0.001635,0.000000
47.523016,-27.504779,914.788319,1192.923527,0.541088,14.984950,-176.414057,0.034902,-0.969459,-0.242646,-0.007412,-0.002888,0.001585,0.000000
47.600616,-27.462752,915.950128,1179.218669,0.542073,14.958671,-176.805445,0.034812,-0.969463,-0.242643,-0.007498,-0.002658,0.001614,0.000000
47.678215,-27.420653,917.109891,1165.483525,0.542942,14.932236,-177.194607,0.034731,-0.969465,-0.242640,-0.007584,-0.002424,0.001703,0.000000
47.755815,-27.378491,918.267599,1151.718269,0.543683,14.905751,-177.581533,0.034659,-0.969468,-0.242637,-0.007672,-0.002294,0.001803,0.000000
47.833414,-27.336276,919.423252,1137.923074,0.544313,14.879283,-177.966219,0.034591,-0.969471,-0.242634,-0.007762,-0.002317,0.001862,0.000000
47.911014,-27.294015,920.576851,1124.098115,0.544864,14.852836,-178.348663,0.034519,-0.969473,-0.242631,-0.007855,-0.002469,0.001850,0.000000
47.988614,-27.251714,921.728396,1110.243566,0.545369,14.826340,-178.728872,0.034440,-0.969476,-0.242628,-0.007948,-0.002658,0.001774,0.000000
48.066213,-27.209375,922.877881,1096.359598,0.545844,14.799699,-179.106850,0.034354,-0.969479,-0.242625,-0.008038,-0.002780,0.001674,0.000000
48.143813,-27.167001,924.025291,1082.446387,0.546282,14.772830,-179.482605,0.034265,-0.969482,-0.242622,-0.008126,-0.002766,0.001600,0.000000
48.221412,-27.124595,925.170607,1068.504103,0.546654,14.745714,-179.856137,0.034177,-0.969486,-0.242619,-0.008211,-0.002620,0.001587,0.000000
48.299012,-27.082164,926.313810,1054.532919,0.546928,14.718398,-180.227443,0.034097,-0.969488,-0.242616,-0.008295,-0.002410,0.001637,0.000000
48.376612,-27.039715,927.454889,1040.533009,0.547082,14.690970,-180.596512,0.034026,-0.969491,-0.242613,-0.008380,-0.002239,0.001721,0.000000
48.454211,-26.997260,928.593837,1026.504547,0.547116,14.663517,-180.963339,0.033959,-0.969493,-0.242610,-0.008467,-0.002183,0.001792,0.000000
48.544273,-26.947988,929.913028,1010.187553,0.547031,14.631664,-181.386264,0.033883,-0.969496,-0.242606,-0.008570,-0.002283,0.001809,0.000000
48.634335,-26.898728,931.229348,993.832607,0.546856,14.599774,-181.806168,0.033800,-0.969499,-0.242602,-0.008674,-0.002476,0.001745,0.000000
48.724397,-26.849490,932.542803,977.439980,0.546548,14.568022,-182.223013,0.033699,-0.969502,-0.242599,-0.008776,-0.002986,0.001545,0.000000
48.814459,-26.800288,933.853403,961.009951,0.546075,14.536390,-182.636774,0.033570,-0.969507,-0.242595,-0.008874,-0.003714,0.001284,0.000000
48.832472,-26.790453,934.115181,957.719481,0.545960,14.530058,-182.719155,0.033539,-0.969508,-0.242595,-0.008894,-0.003860,0.001237,0.000000
48.850484,-26.780620,934.376845,954.427528,0.545841,14.523712,-182.801414,0.033508,-0.969509,-0.242594,-0.008913,-0.003995,0.001194,0.000000
48.868497,-26.770789,934.638395,951.134095,0.545719,14.517346,-182.883551,0.033475,-0.969510,-0.242593,-0.008932,-0.004114,0.001157,0.000000
48.886509,-26.760960,934.899830,947.839183,0.545595,14.510956,-182.965567,0.033441,-0.969511,-0.242593,-0.008951,-0.004209,0.001128,0.000000
48.922534,-26.741310,935.422353,941.244934,0.545342,14.498096,-183.129234,0.033371,-0.969514,-0.242591,-0.008989,-0.004324,0.001098,0.000000
48.958559,-26.721668,935.944411,934.644797,0.545086,14.485119,-183.292416,0.033300,-0.969516,-0.242590,-0.009027,-0.004327,0.001104,0.000000
48.994583,-26.702037,936.465999,928.038790,0.544827,14.472027,-183.455112,0.033230,-0.969518,-0.242589,-0.009066,-0.004226,0.001144,0.000000
49.030608,-26.682414,936.987114,921.426931,0.544563,14.458835,-183.617323,0.033163,-0.969521,-0.242587,-0.009104,-0.004040,0.001210,0.000000
49.066633,-26.662801,937.507752,914.809237,0.544292,14.445563,-183.779044,0.033100,-0.969523,-0.242586,-0.009143,-0.003794,0.001293,0.000000
49.122896,-26.632190,938.319923,904.462128,0.543845,14.424740,-184.030637,0.033012,-0.969526,-0.242584,-0.009205,-0.003363,0.001430,0.000000
49.179160,-26.601605,939.130920,894.100898,0.543351,14.403900,-184.281022,0.032936,-0.969528,-0.242581,-0.009267,-0.002980,0.001543,0.000000
49.235423,-26.571050,939.940748,883.725615,0.542791,14.383142,-184.530193,0.032869,-0.969531,-0.242579,-0.009329,-0.002747,0.001601,0.000000
49.291686,-26.540528,940.749410,873.336346,0.542151,14.362523,-184.778148,0.032806,-0.969533,-0.242577,-0.009392,-0.002717,0.001591,0.000000
49.347950,-26.510045,941.556917,862.933161,0.541427,14.342043,-185.024886,0.032741,-0.969535,-0.242575,-0.009453,-0.002880,0.001519,0.000000
49.414816,-26.473873,942.515101,850.551511,0.540468,14.317808,-185.316546,0.032655,-0.969538,-0.242572,-0.009525,-0.003231,0.001390,0.000000
49.467691,-26.445316,943.271655,840.746725,0.539647,14.298636,-185.545976,0.032577,-0.969540,-0.242570,-0.009581,-0.003530,0.001288,0.000000
49.520567,-26.416805,944.027194,830.929835,0.538784,14.279375,-185.774348,0.032492,-0.969543,-0.242568,-0.009637,-0.003759,0.001214,0.000000
49.573443,-26.388340,944.781711,821.100899,0.537893,14.259968,-186.001665,0.032402,-0.969546,-0.242566,-0.009692,-0.003861,0.001185,0.000000
49.626318,-26.359922,945.535197,811.259970,0.536979,14.240389,-186.227929,0.032311,-0.969549,-0.242564,-0.009747,-0.003811,0.001206,0.000000
49.686653,-26.327556,946.393706,800.016239,0.535908,14.217851,-186.484827,0.032211,-0.969552,-0.242562,-0.009810,-0.003597,0.001278,0.000000
49.746987,-26.295256,947.250851,788.757049,0.534800,14.195163,-186.740350,0.032120,-0.969555,-0.242560,-0.009874,-0.003286,0.001377,0.000000
49.807322,-26.263024,948.106624,777.482484,0.533640,14.172416,-186.994494,0.032038,-0.969558,-0.242557,-0.009939,-0.002978,0.001468,0.000000
49.867656,-26.230864,948.961026,766.192627,0.532410,14.149699,-187.247245,0.031964,-0.969560,-0.242555,-0.010004,-0.002770,0.001522,0.000000
49.939635,-26.192598,949.978528,752.704061,0.530832,14.122724,-187.546936,0.031882,-0.969563,-0.242552,-0.010081,-0.002735,0.001513,0.000000
50.011613,-26.154456,950.994096,739.193999,0.528946,14.095995,-187.844534,0.031795,-0.969565,-0.242549,-0.010160,-0.003142,0.001568,0.000000
50.068198,-26.124574,951.791131,728.558163,0.527157,14.075135,-188.076960,0.031713,-0.969568,-0.242547,-0.010228,-0.003779,0.001742,0.000000
50.124784,-26.094797,952.586986,717.909212,0.525185,14.054283,-188.308032,0.031613,-0.969571,-0.242544,-0.010306,-0.004487,0.001990,0.000000
50.181369,-26.065134,953.381660,707.247224,0.523190,14.033290,-188.537763,0.031497,-0.969575,-0.242541,-0.010397,-0.005020,0.002225,0.000000
50.237955,-26.035584,954.175140,696.572275,0.521330,14.012033,-188.766167,0.031371,-0.969579,-0.242537,-0.010496,-0.005189,0.002358,0.000000
50.294540,-26.006134,954.967410,685.884439,0.519686,13.990470,-188.993247,0.031246,-0.969583,-0.242534,-0.010596,-0.004939,0.002341,0.000000
50.351125,-25.976772,955.758452,675.183792,0.518221,13.968663,-189.218998,0.031132,-0.969586,-0.242530,-0.010692,-0.004379,0.002185,0.000000
50.407711,-25.947490,956.548254,664.470408,0.516806,13.946740,-189.443411,0.031034,-0.969589,-0.242527,-0.010777,-0.003721,0.001959,0.000000
50.464296,-25.918288,957.336816,653.744363,0.515277,13.924851,-189.666480,0.030953,-0.969591,-0.242524,-0.010851,-0.003199,0.001748,0.000000
50.520882,-25.889178,958.124141,643.005734,0.513498,13.903108,-189.888197,0.030882,-0.969594,-0.242522,-0.010918,-0.002979,0.001623,0.000000
50.577467,-25.860178,958.910242,632.254597,0.511413,13.881547,-190.108561,0.030811,-0.969596,-0.242520,-0.010982,-0.003103,0.001616,0.000000
50.634052,-25.831304,959.695127,621.491029,0.509051,13.860122,-190.327577,0.030733,-0.969598,-0.242517,-0.011049,-0.003490,0.001713,0.000000
50.690638,-25.802570,960.478801,610.715106,0.506502,13.838734,-190.545249,0.030643,-0.969601,-0.242515,-0.011124,-0.003982,0.001872,0.000000
